,PINCP
33970,False
33971,False
33972,False
33973,True
33974,False
33975,True
33976,True
33977,True
33978,False
33979,False
33980,False
33981,True
33982,False
33983,True
33984,False
33985,True
33986,True
33987,False
33988,False
33989,False
33990,False
33991,False
33992,False
33993,False
33994,False
33995,False
33996,False
33997,True
33998,False
33999,False
34000,False
34001,False
34002,True
34003,False
34004,True
34005,False
34006,False
34007,False
34008,True
34009,True
34010,False
34011,True
34012,False
34013,False
34014,False
34015,True
34016,False
34017,False
34018,False
34019,True
34020,False
34021,False
34022,False
34023,False
34024,False
34025,True
34026,False
34027,False
34028,False
34029,False
34030,False
34031,False
34032,False
34033,True
34034,True
34035,True
34036,False
34037,False
34038,False
34039,False
34040,False
34041,False
34042,False
34043,False
34044,False
34045,False
34046,False
34047,True
34048,False
34049,False
34050,False
34051,False
34052,False
34053,False
34054,True
34055,False
34056,False
34057,True
34058,False
34059,False
34060,False
34061,False
34062,False
34063,False
34064,False
34065,False
34066,False
34067,True
34068,True
34069,True
34070,False
34071,False
34072,True
34073,True
34074,True
34075,True
34076,False
34077,True
34078,False
34079,False
34080,False
34081,True
34082,False
34083,True
34084,False
34085,False
34086,True
34087,True
34088,True
34089,True
34090,False
34091,False
34092,False
34093,False
34094,True
34095,True
34096,True
34097,True
34098,False
34099,False
34100,False
34101,False
34102,False
34103,False
34104,False
34105,False
34106,False
34107,True
34108,False
34109,True
34110,False
34111,True
34112,True
34113,False
34114,True
34115,True
34116,True
34117,True
34118,False
34119,False
34120,False
34121,False
34122,True
34123,False
34124,True
34125,False
34126,True
34127,True
34128,True
34129,False
34130,True
34131,False
34132,False
34133,True
34134,False
34135,False
34136,False
34137,True
34138,False
34139,True
34140,True
34141,False
34142,True
34143,False
34144,True
34145,False
34146,False
34147,False
34148,False
34149,False
34150,True
34151,False
34152,False
34153,False
34154,False
34155,False
34156,False
34157,False
34158,True
34159,False
34160,False
34161,False
34162,True
34163,True
34164,True
34165,False
34166,False
34167,False
34168,False
34169,True
34170,False
34171,True
34172,True
34173,True
34174,True
34175,False
34176,True
34177,False
34178,False
34179,False
34180,False
34181,False
34182,True
34183,True
34184,False
34185,False
34186,False
34187,True
34188,True
34189,True
34190,True
34191,True
34192,True
34193,False
34194,False
34195,False
34196,False
34197,True
34198,True
34199,True
34200,False
34201,False
34202,False
34203,False
34204,False
34205,False
34206,True
34207,False
34208,False
34209,True
34210,False
34211,False
34212,False
34213,False
34214,False
34215,False
34216,False
34217,False
34218,False
34219,False
34220,False
34221,True
34222,False
34223,False
34224,False
34225,False
34226,False
34227,True
34228,False
34229,False
34230,True
34231,True
34232,False
34233,True
34234,False
34235,True
34236,False
34237,False
34238,False
34239,True
34240,False
34241,True
34242,False
34243,True
34244,True
34245,True
34246,False
34247,False
34248,False
34249,False
34250,True
34251,False
34252,True
34253,True
34254,False
34255,False
34256,False
34257,False
34258,False
34259,True
34260,False
34261,False
34262,False
34263,False
34264,False
34265,False
34266,True
34267,True
34268,False
34269,True
34270,False
34271,False
34272,True
34273,False
34274,True
34275,True
34276,False
34277,False
34278,False
34279,True
34280,True
34281,False
34282,False
34283,False
34284,True
34285,True
34286,False
34287,False
34288,True
34289,True
34290,False
34291,True
34292,True
34293,True
34294,False
34295,False
34296,False
34297,False
34298,False
34299,False
34300,False
34301,True
34302,True
34303,False
34304,True
34305,False
34306,True
34307,False
34308,False
34309,False
34310,True
34311,False
34312,False
34313,False
34314,False
34315,True
34316,True
34317,True
34318,True
34319,False
34320,False
34321,True
34322,False
34323,True
34324,True
34325,False
34326,False
34327,True
34328,False
34329,False
34330,False
34331,False
34332,True
34333,False
34334,False
34335,True
34336,False
34337,True
34338,True
34339,True
34340,True
34341,False
34342,False
34343,True
34344,False
34345,False
34346,False
34347,False
34348,False
34349,True
34350,True
34351,False
34352,False
34353,True
34354,True
34355,True
34356,False
34357,False
34358,True
34359,True
34360,False
34361,False
34362,False
34363,True
34364,True
34365,True
34366,False
34367,False
34368,False
34369,False
34370,False
34371,True
34372,True
34373,False
34374,False
34375,False
34376,False
34377,False
34378,False
34379,True
34380,False
34381,True
34382,False
34383,False
34384,False
34385,False
34386,False
34387,False
34388,True
34389,False
34390,False
34391,False
34392,True
34393,False
34394,False
34395,False
34396,True
34397,False
34398,False
34399,True
34400,True
34401,True
34402,True
34403,False
34404,False
34405,False
34406,True
34407,False
34408,False
34409,False
34410,False
34411,False
34412,False
34413,False
34414,False
34415,False
34416,True
34417,False
34418,False
34419,False
34420,False
34421,False
34422,True
34423,True
34424,True
34425,True
34426,False
34427,False
34428,False
34429,True
34430,False
34431,False
34432,False
34433,False
34434,False
34435,True
34436,False
34437,False
34438,False
34439,False
34440,False
34441,True
34442,True
34443,False
34444,False
34445,False
34446,True
34447,True
34448,False
34449,True
34450,True
34451,False
34452,False
34453,True
34454,False
34455,True
34456,True
34457,False
34458,True
34459,True
34460,False
34461,True
34462,False
34463,False
34464,True
34465,True
34466,False
34467,False
34468,True
34469,True
34470,False
34471,True
34472,True
34473,False
34474,True
34475,False
34476,False
34477,False
34478,True
34479,True
34480,False
34481,False
34482,False
34483,True
34484,False
34485,False
34486,True
34487,True
34488,False
34489,False
34490,False
34491,True
34492,False
34493,True
34494,False
34495,True
34496,True
34497,True
34498,True
34499,True
34500,False
34501,True
34502,True
34503,False
34504,True
34505,True
34506,False
34507,False
34508,False
34509,False
34510,False
34511,False
34512,True
34513,False
34514,False
34515,True
34516,False
34517,False
34518,True
34519,False
34520,False
34521,False
34522,False
34523,False
34524,True
34525,False
34526,True
34527,False
34528,True
34529,True
34530,False
34531,False
34532,False
34533,False
34534,True
34535,True
34536,True
34537,False
34538,False
34539,True
34540,True
34541,False
34542,False
34543,False
34544,False
34545,False
34546,True
34547,False
34548,False
34549,True
34550,True
34551,True
34552,True
34553,False
34554,False
34555,True
34556,True
34557,False
34558,True
34559,True
34560,False
34561,False
34562,False
34563,False
34564,False
34565,False
34566,False
34567,False
34568,False
34569,False
34570,False
34571,False
34572,False
34573,False
34574,False
34575,False
34576,True
34577,True
34578,True
34579,False
34580,False
34581,True
34582,False
34583,False
34584,False
34585,False
34586,False
34587,True
34588,True
34589,True
34590,False
34591,True
34592,False
34593,False
34594,False
34595,False
34596,True
34597,False
34598,False
34599,False
34600,True
34601,True
34602,False
34603,True
34604,False
34605,True
34606,False
34607,False
34608,True
34609,True
34610,False
34611,False
34612,True
34613,False
34614,True
34615,True
34616,True
34617,False
34618,False
34619,False
34620,False
34621,False
34622,False
34623,True
34624,False
34625,True
34626,False
34627,False
34628,False
34629,True
34630,True
34631,True
34632,True
34633,False
34634,False
34635,False
34636,False
34637,True
34638,False
34639,False
34640,True
34641,True
34642,False
34643,False
34644,False
34645,True
34646,True
34647,False
34648,True
34649,True
34650,True
34651,True
34652,False
34653,True
34654,True
34655,False
34656,False
34657,True
34658,False
34659,True
34660,False
34661,True
34662,True
34663,False
34664,False
34665,False
34666,False
34667,False
34668,False
34669,True
34670,True
34671,True
34672,False
34673,True
34674,False
34675,True
34676,True
34677,False
34678,True
34679,False
34680,False
34681,False
34682,False
34683,False
34684,False
34685,True
34686,False
34687,False
34688,False
34689,False
34690,True
34691,True
34692,True
34693,False
34694,True
34695,True
34696,False
34697,False
34698,False
34699,False
34700,False
34701,False
34702,False
34703,True
34704,False
34705,False
34706,False
34707,False
34708,False
34709,True
34710,True
34711,True
34712,True
34713,False
34714,True
34715,False
34716,False
34717,True
34718,False
34719,False
34720,False
34721,False
34722,False
34723,False
34724,False
34725,True
34726,True
34727,False
34728,False
34729,True
34730,False
34731,False
34732,True
34733,True
34734,True
34735,False
34736,True
34737,True
34738,False
34739,False
34740,False
34741,False
34742,True
34743,False
34744,False
34745,False
34746,False
34747,False
34748,True
34749,True
34750,False
34751,True
34752,True
34753,False
34754,False
34755,True
34756,True
34757,False
34758,True
34759,True
34760,False
34761,False
34762,True
34763,True
34764,False
34765,False
34766,False
34767,False
34768,False
34769,False
34770,True
34771,False
34772,False
34773,False
34774,False
34775,True
34776,False
34777,False
34778,False
34779,True
34780,False
34781,False
34782,False
34783,True
34784,True
34785,False
34786,False
34787,False
34788,False
34789,True
34790,True
34791,True
34792,False
34793,False
34794,False
34795,False
34796,False
34797,True
34798,True
34799,False
34800,True
34801,False
34802,True
34803,False
34804,True
34805,True
34806,False
34807,True
34808,True
34809,False
34810,False
34811,False
34812,True
34813,True
34814,True
34815,False
34816,False
34817,False
34818,False
34819,False
34820,False
34821,False
34822,False
34823,True
34824,False
34825,True
34826,False
34827,True
34828,False
34829,False
34830,True
34831,True
34832,True
34833,False
34834,False
34835,False
34836,True
34837,False
34838,False
34839,False
34840,False
34841,False
34842,False
34843,True
34844,False
34845,False
34846,False
34847,False
34848,True
34849,False
34850,False
34851,False
34852,False
34853,True
34854,False
34855,False
34856,False
34857,False
34858,False
34859,True
34860,False
34861,False
34862,True
34863,False
34864,False
34865,True
34866,False
34867,True
34868,False
34869,True
34870,False
34871,False
34872,False
34873,True
34874,False
34875,False
34876,True
34877,False
34878,True
34879,False
34880,False
34881,True
34882,True
34883,False
34884,False
34885,True
34886,False
34887,True
34888,False
34889,False
34890,True
34891,False
34892,False
34893,False
34894,True
34895,False
34896,True
34897,False
34898,False
34899,False
34900,False
34901,False
34902,False
34903,True
34904,False
34905,False
34906,False
34907,True
34908,True
34909,False
34910,True
34911,False
34912,True
34913,True
34914,True
34915,False
34916,False
34917,False
34918,True
34919,True
34920,False
34921,False
34922,False
34923,True
34924,True
34925,True
34926,False
34927,False
34928,False
34929,True
34930,True
34931,False
34932,False
34933,False
34934,False
34935,False
34936,False
34937,False
34938,True
34939,False
34940,False
34941,False
34942,True
34943,False
34944,False
34945,True
34946,False
34947,True
34948,False
34949,False
34950,False
34951,False
34952,False
34953,True
34954,True
34955,False
34956,False
34957,False
34958,False
34959,False
34960,False
34961,False
34962,True
34963,False
34964,False
34965,False
34966,False
34967,False
34968,False
34969,True
34970,False
34971,False
34972,False
34973,True
34974,True
34975,False
34976,True
34977,True
34978,True
34979,False
34980,False
34981,False
34982,False
34983,False
34984,False
34985,True
34986,False
34987,True
34988,True
34989,False
34990,False
34991,False
34992,False
34993,False
34994,False
34995,True
34996,False
34997,False
34998,False
34999,False
35000,True
35001,False
35002,False
35003,True
35004,True
35005,False
35006,True
35007,False
35008,False
35009,False
35010,False
35011,True
35012,False
35013,False
35014,False
35015,True
35016,True
35017,False
35018,False
35019,True
35020,True
35021,False
35022,True
35023,False
35024,True
35025,False
35026,False
35027,False
35028,True
35029,False
35030,False
35031,False
35032,False
35033,False
35034,False
35035,False
35036,True
35037,True
35038,True
